,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,RestaurantsTakeOut,NoiseLevel,Caters,Ambience,RestaurantsReservations,BusinessAcceptsCreditCards,RestaurantsTableService,GoodForKids,RestaurantsPriceRange2,WheelchairAccessible,OutdoorSeating,RestaurantsDelivery,HasTV,RestaurantsAttire,Alcohol,GoodForMeal,DogsAllowed,RestaurantsGoodForGroups,HappyHour,BusinessParking,BikeParking,WiFi,ByAppointmentOnly,Music,CoatCheck,BestNights,BusinessAcceptsBitcoin,Smoking,BYOB,DriveThru,Corkage,BYOBCorkage,GoodForDancing,AgesAllowed,RestaurantsCounterService,Open24Hours,DietaryRestrictions,AcceptsInsurance,category,cuisine
242,3bZADX_g9efvqGXaAY7Kbg,Petros Restaurant,1316 State St,Santa Barbara,CA,93101,34.4247496,-119.706172,4.0,188,0,"Greek, Restaurants, Mediterranean, Food, Beer, Wine & Spirits, American (New)",,True,u'quiet',True,"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,,True,2,,True,False,True,u'casual',u'full_bar',,,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,,,,,,,,,,,,,,,,Greek,Greek
243,z6I4QVP1M1HXETgwD92XHg,Olio E Limone Ristorante,"11 W Victoria St, Ste 17",Santa Barbara,CA,93101,34.4229971148,-119.7045224474,4.0,488,1,"Restaurants, Italian","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:30'}",True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,True,False,3,,True,None,True,u'dressy',u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,,"{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': False}",True,u'no',,,,,,,,,,,,,,,,,Italian,Italian
244,_T8tOBDr3NKNxd0yl5GwjA,Starbucks,7030 Marketplace Dr,Goleta,CA,93117,34.429522,-119.872441,3.0,113,1,"Coffee & Tea, Restaurants, Food","{'Monday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-21:0', 'Saturday': '6:0-21:0', 'Sunday': '6:0-21:0'}",True,u'average',False,,False,True,,True,2,,True,,,'casual',,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'free',False,,,,,,,,,,,,,,,,Coffee & Tea,Other
245,Nq4k3dnfiOMT_UrOL9xO-A,Ming Dynasty Restaurant,"290 Storke Rd, Ste G",Goleta,CA,93117,34.4283517,-119.8690421,3.0,231,0,"Restaurants, Mongolian, Chinese","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:30'}",True,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,True,True,2,True,False,True,True,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,False,"{'garage': True, 'street': False, 'validated': True, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,Chinese,Chinese
246,XkveGZ8pr9TL5bZCqmzuhA,Hustle & Grind Coffee Company,11 W De La Guerra St,Santa Barbara,CA,93101,34.4191062,-119.6995489,4.5,50,1,"Coffee & Tea, Food, Ice Cream & Frozen Yogurt, Restaurants, Cafes","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '13:0-18:0', 'Sunday': '13:0-18:0'}",True,,False,,False,True,False,,1,True,True,False,False,,u'none',,True,,False,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,,,,False,,False,,,,,,,,,,Cafe,Other
247,ZYqNIWch6Ik9wLZCa1hxkw,Tacos Pipeye,217 N Milpas St,Santa Barbara,CA,93103,34.42387,-119.68222,4.5,171,1,"Mexican, Restaurants","{'Tuesday': '9:30-21:0', 'Wednesday': '9:30-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-21:0', 'Saturday': '9:30-21:0', 'Sunday': '8:30-20:0'}",True,u'average',True,"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",False,True,False,True,1,,True,False,True,'casual',u'none',"{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': False}",,False,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,False,,,False,,,,,,,,,Mexican,Mexican
248,Ce6B2-CYAjGvRZe3GKyxYA,Rusty's Pizza Parlor,232 W Carrillo St,Santa Barbara,CA,93101,34.4185116,-119.7053495,3.0,124,1,"Restaurants, Pizza, Salad, Chicken Wings","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}",True,'average',False,"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",True,True,,True,2,,False,True,True,u'casual',u'beer_and_wine',"{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': None}",,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,'no',,,,,,,,,,,,,,,,,Pizza,Other
249,MX2YGruhd0sMNHZGK7p5-Q,Bella Vista,1260 Channel Dr,Santa Barbara,CA,93108,34.417214,-119.642527,4.0,261,1,"Restaurants, American (New), Italian, Breakfast & Brunch, Seafood","{'Monday': '7:0-15:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-15:0'}",None,u'average',False,"{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,True,True,3,True,True,None,False,u'casual','full_bar',"{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': True, 'breakfast': None}",False,True,False,"{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': True}",True,u'free',,,,,False,u'no',,,,,,,,,,,American,American
250,-loV4cB2Uh9TCltTRgGzWQ,Renaud's Patisserie & Bistro,"1324 State St, Ste N, Arlington Plaza",Santa Barbara,CA,93101,34.4253682196,-119.7059071571,4.0,379,1,"Coffee & Tea, Breakfast & Brunch, Restaurants, French, Salad, Sandwiches, Desserts, Bakeries, Food","{'Monday': '0:0-0:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-16:0', 'Sunday': '7:0-15:0'}",True,u'quiet',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,True,,True,2,,None,True,False,u'casual',u'none',"{u'breakfast': True, u'brunch': True, u'lunch': None, u'dinner': False, u'latenight': False, u'dessert': None}",True,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,False,,,,,,,,,Bakery,Other
251,4uspKB1d3pGdgjOClA-UkQ,Cajun Kitchen Cafe,"1924 De La Vina St, Ste A",Santa Barbara,CA,93101,34.428572,-119.7163833,4.0,234,0,"Restaurants, Cafes, Breakfast & Brunch, Cajun/Creole","{'Monday': '0:0-0:0', 'Tuesday': '6:30-15:30', 'Wednesday': '6:30-15:30', 'Thursday': '6:30-15:30', 'Friday': '6:30-15:30', 'Saturday': '6:30-15:30', 'Sunday': '7:0-14:30'}",True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,2,,True,True,False,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',False,,,,,,,,,,,,,,,,Cajun/Creole,Cajun/Creole
252,IQPsL4ZKgYpvuN0BJn_yhQ,Mundos,901 N Milpas St,Santa Barbara,CA,93103,34.4299527,-119.6907927,4.5,63,0,"Restaurants, Desserts, Food, Latin American, Burgers, French, Soul Food, Gluten-Free, Asian Fusion","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}",True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,False,True,2,True,True,True,True,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,Burgers,Other
253,YzcchXErwyb_8FL6bVPwEA,Peabody's,1198 Coast Village Rd,Santa Barbara,CA,93108,34.4210687,-119.6447302,3.5,25,0,"Bars, Nightlife, American (Traditional), Restaurants",,True,u'average',,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,,False,2,,True,False,,u'casual',u'full_bar',,,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,American,American
254,p6yHZaiijFq4b4P3sYSRjA,Merci Montecito,1028 Coast Village Rd,Montecito,CA,93108,34.42216,-119.651748,4.5,34,1,"Bakeries, Food, Breakfast & Brunch, Cafes, Restaurants","{'Monday': '9:0-16:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-16:0'}",True,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,,,,,,True,,True,,,,,,,"{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False}",,u'free',,,,,,,,,,,,,,,,,Bakery,Other
255,nnn78cplvQGZSMVblpI5gQ,Mandarin Palace,3955 State St,Santa Barbara,CA,93105,34.4391030986,-119.7526712666,3.0,229,1,"Chinese, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,True,True,2,,False,True,False,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,u'no',,,,,False,,,False,,,,,,,,,Chinese,Chinese
256,Sa1G0j7YGs0mSa-mU4tvgg,Carl's Jr,4610 Carpinteria Ave,Carpinteria,CA,93013,34.4024970693,-119.5248460773,2.5,45,1,"Burgers, Restaurants, Fast Food","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",True,u'average',False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,True,,True,1,,True,True,True,u'casual',u'none',,,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,'no',,,,,,,,True,,,,,,,,,Burgers,Other
257,okc-iCgWvKGa1DfQSOh1Ig,Milpas Taqueria,316 N Milpas St,Santa Barbara,CA,93103,34.4250335328,-119.6827870625,4.0,10,1,"Mexican, Restaurants","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-14:0'}",True,u'quiet',True,"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}",True,True,False,True,1,True,False,False,True,u'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,False,,None,False,u'free',False,,,,,,,,,,,,,,,,Mexican,Mexican
258,tGQytMbOXDdZS_OSK9hkBw,Louie's California Bistro,1404 De La Vina St,Santa Barbara,CA,93101,34.4234023,-119.7091656,4.0,149,1,"Restaurants, Sandwiches, American (New)","{'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '17:30-21:30', 'Saturday': '17:30-21:30', 'Sunday': '10:0-13:0'}",True,u'quiet',False,"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,True,False,2,,True,False,False,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",,,,,,,,,,,,,American,American
259,H4Zf42Q3I8JyQ-V5l4dJrg,Blush Lounge,630 State St,Santa Barbara,CA,93101,34.4186769,-119.6975179,3.5,450,0,"Lounges, Cocktail Bars, Bars, Nightlife, Restaurants, Hookah Bars, American (New)","{'Wednesday': '18:0-0:0', 'Thursday': '18:0-1:30', 'Friday': '18:0-0:0', 'Saturday': '17:0-0:0', 'Sunday': '12:0-22:0'}",True,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}",True,True,,False,2,,True,False,True,u'casual',u'full_bar',"{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,,,,,,,,,,,,,,,,American,American
260,UAy8Qc_T0CuHxQRiUMNN4g,La Salsa,"3938 State St, Ste 200",Santa Barbara,CA,93105,34.4457925072,-119.7431653228,3.5,24,0,"Salad, Mexican, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:30-21:0', 'Sunday': '11:0-21:0'}",True,u'average',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,True,1,True,True,False,False,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,False,,,,,,,,,Mexican,Mexican
261,4F3wxihvRNXK9cuxlOOJBg,Blaze Pizza,6546 Pardall Rd,Goleta,CA,93117,34.413297,-119.8559096,3.5,155,0,"Pizza, Gluten-Free, Salad, Restaurants, Fast Food","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",True,u'average',False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,True,1,,True,True,True,u'casual','none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,False,,,,,,,,,Pizza,Other
262,I7tLQ1YEJjcN16josIx6Dw,Panino,5666 Calle Real,Goleta,CA,93117,34.4415214,-119.8231276,3.5,63,1,"Sandwiches, Delis, Restaurants, Soup, Salad, Food","{'Monday': '10:0-16:0', 'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '10:0-16:0', 'Sunday': '11:0-15:0'}",True,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,2,,True,False,True,u'casual',u'none',,,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,Sandwiches,Other
263,RKuAfE06rDcetvOTI5MbbA,Taqueria El Buen Gusto,836 N Milpas St,Santa Barbara,CA,93103,34.430141,-119.690105,4.5,88,1,"Tacos, Restaurants, Mexican","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,,True,1,,False,False,True,u'casual',u'beer_and_wine',"{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}",,True,,"{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}",True,'no',,,,,,,,,,,,,,,,,Mexican,Mexican
264,upxQiiUF-6NM9jOJCxS_hg,Hennings Cake Boutique,28 W Figueroa St,Santa Barbara,CA,93101,34.421797,-119.704192,4.0,8,0,"Bakeries, Food, Restaurants, Coffee & Tea, Cafes, Breakfast & Brunch","{'Monday': '7:30-15:0', 'Tuesday': '7:30-15:0', 'Wednesday': '7:30-15:0', 'Thursday': '7:30-15:0', 'Friday': '7:30-15:0'}",True,,,,False,True,,True,2,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,Bakery,Other
265,jZAU0OShjmcxIhkruFlZng,Coast Restaurant & Bar,"Canary Hotel, 31 W Carrillo St",Santa Barbara,CA,93101,34.420334,-119.7107494,3.5,55,0,"Restaurants, Event Planning & Services, American (New), Party & Event Planning, American (Traditional)","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-22:0'}",True,u'quiet',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}",True,True,,False,3,,False,False,True,'casual','full_bar',,,True,True,"{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': True}",,u'free',,,,,,,,,,,,,,,,,American,American
266,Ch6O9z9_hHDACROLTr2JUQ,European Deli Market,4422 Hollister Ave,Santa Barbara,CA,93110,34.440266,-119.7707687,4.5,45,1,"Delis, Food, Restaurants, Grocery","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-18:0'}",False,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,,False,1,,True,True,True,u'casual',u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,False,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,Deli,Other
267,2QvkOHC-pWGiAmvQ9xX64Q,Nardonne's La Famiglia Pizzeria,17 W Ortega St,Santa Barbara,CA,93101,34.4180954098,-119.6985309209,4.5,92,0,"Pizza, Restaurants, Beer, Wine & Spirits, Italian, Food, Sandwiches",,True,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,,True,2,,True,True,False,u'casual',u'beer_and_wine',,,True,,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,,,,,,,,,,,,,,,,Italian,Italian
268,-8iATYRnN46Km0_-ldx6cg,Pace food+drink,413 State St,Santa Barbara,CA,93101,34.416158,-119.6948315,4.0,162,0,"Food, Restaurants, American (New)","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}",True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,False,2,,False,False,True,u'casual',u'beer_and_wine',,,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,American,American
269,AqOSpSqdocwtIjqTECW2ng,Broad Street Oyster Company,418 State St,Santa Barbara,CA,93101,34.416527,-119.6945756,5.0,5,1,"Fish & Chips, Seafood, Restaurants","{'Monday': '11:30-0:30', 'Tuesday': '11:30-0:30', 'Wednesday': '11:30-0:30', 'Thursday': '11:30-0:30', 'Friday': '11:30-0:30', 'Saturday': '11:30-0:30', 'Sunday': '11:30-0:30'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seafood,Other
